id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7488358,Beautiful wide beam houseboat,39218874,Sophie,,Tower Hamlets,51.53450490226371,-0.05073174882253061,Entire home/apt,120,1,1,2015-08-24,1,1,358
3026771,1 bed flat in Canary Wharf,10431477,L. George,,Tower Hamlets,51.5118483520066,-0.03348740829235847,Entire home/apt,97,7,0,,,27,365
3305771,STUDIO FLAT EAST LONDON 3 MINS TUBE,2286520,Yasmin,,Tower Hamlets,51.5313024716856,-0.05619987093884119,Entire home/apt,75,1,24,2015-08-10,1.69,2,84
7428494,Lovely flat at mile end,38911151,Thibo,,Tower Hamlets,51.52151856353515,-0.030256777186424368,Private room,50,1,0,,,1,320
2502447,The Hidden Nest ,12602594,Ana,,Tower Hamlets,51.52802151367831,-0.05111780740794577,Entire home/apt,70,1,42,2015-08-10,2.46,4,332
5784359,GREAT ROOM HEART EAST LONDON_LN,24194499,Juh,,Tower Hamlets,51.517009568489044,-0.0753842149133362,Private room,35,1,2,2015-08-10,0.95,43,358
5927181,Double Room 5mins from Canary Wharf,21601138,Edward,,Tower Hamlets,51.51554979778473,-0.013637516569191365,Private room,60,4,1,2015-08-23,1,2,351
7226152,Beautiful apartment - Victoria Park,11341210,Liberty,,Tower Hamlets,51.53191037339013,-0.04415528184928991,Private room,45,1,0,,,1,31
4741503,2 BED + 2 BATH FLAT - Tower Bridge*,13435152,Chris,,Tower Hamlets,51.50588322903041,-0.06601561971125734,Entire home/apt,150,2,3,2015-08-25,0.59,3,268
792588,Cozy double in modern apartment,4147110,Mike,,Tower Hamlets,51.521841018517655,-0.07377036658965627,Private room,49,2,185,2015-08-29,5.48,1,308
6101060,Lovely 2bed Flat + River View in CW,21083998,Willian,,Tower Hamlets,51.50074897066435,-0.01771382489949876,Entire home/apt,150,3,1,2015-05-04,0.24,40,313
7217540,"Private lounge, en suite bedroom.",37312735,Pisoria,,Tower Hamlets,51.52674623785391,-0.04673048342400346,Private room,125,1,0,,,4,365
8078313,Amazing Tower Hill Pad,4840329,Lorena & Ed,,Tower Hamlets,51.511948961599764,-0.0688908477084948,Entire home/apt,95,1,0,,,8,334
4132500,Spacious loft warehouse conversion,2037838,Alex,,Tower Hamlets,51.53170933911394,-0.06367195660116383,Entire home/apt,100,1,23,2015-05-27,2.11,1,336
724627,Beautiful flat in Art Deco building,2441153,Amy,,Tower Hamlets,51.52196105743996,-0.0494572322613733,Entire home/apt,120,2,0,,,1,362
4268165,Bright double room in east London,17999955,Simon,,Tower Hamlets,51.53000904324241,-0.059225732130403504,Private room,40,1,7,2015-08-25,0.71,1,268
5101881,Central room Shoreditch East London,23727152,John,,Tower Hamlets,51.53116663679525,-0.05679694338890581,Private room,49,2,7,2015-08-25,1.18,2,324
3807060,Top Floor 1 bed apartment,19153871,Simon,,Tower Hamlets,51.49836212139236,-0.01946358084871833,Entire home/apt,105,5,0,,,1,262
3746795,Large Double Room - Canary Wharf,15854323,Victoria,,Tower Hamlets,51.511530240856,-0.04017265889039061,Private room,70,1,0,,,2,365
6388530,Lovely 1 bed open plan apartment,23628252,Katie,,Tower Hamlets,51.52620247706894,-0.009070466950305021,Entire home/apt,85,1,4,2015-07-16,1.48,1,365
7043884,PRIVATE DOUBLE ROOM- CENTRAL LONDON,32067259,Tiziana,,Tower Hamlets,51.513996686571375,-0.06001160365725197,Private room,80,1,0,,,1,48
24903,Commercial Road 2 Bed Apts-I,54987,Arvi,,Tower Hamlets,51.511907193803445,-0.037597892891828855,Entire home/apt,199,3,6,2015-08-16,0.10,2,365
7895832,"Bright, spacious, comfortable flat",41630304,Chris & Zoe,,Tower Hamlets,51.52966609710676,-0.045714643935520036,Entire home/apt,150,7,0,,,1,10
6062776,Double Bedroom central london 2,23232577,Hamadi,,Tower Hamlets,51.50464061579388,-0.015712915159821473,Private room,60,1,5,2015-08-08,1.13,2,358
7621302,Heart of London,20654965,Jime,,Tower Hamlets,51.52335296126604,-0.07475041318048883,Private room,80,1,0,,,1,365
7031466,Penthouse - Central London,3065293,Jay,,Tower Hamlets,51.5080806561951,-0.05783251903739083,Private room,109,1,7,2015-08-18,3.50,1,341
2962834,1 Bed | Brick Lane / Shoreditch,15120549,Tracey,,Tower Hamlets,51.523383492750995,-0.06961128469535582,Private room,49,2,1,2015-06-19,0.39,1,244
6585041,Amazing apt in East London!,34445236,Justyna,,Tower Hamlets,51.53102095916752,-0.06305189183109249,Private room,60,1,9,2015-08-14,3.29,1,2
6643967,Double Room - Hoxton-Shoreditch PK4,9224272,Aneela,,Tower Hamlets,51.52945176372061,-0.07045377090270807,Private room,40,3,11,2015-08-25,3.75,14,319
406898,Penthouse with DYNAMITE views!,2026952,Edson,,Tower Hamlets,51.52750497334308,-0.06444644907474073,Entire home/apt,90,7,10,2015-08-04,0.27,1,288
7943540,Huge Bedroom in a house with garden,41889487,Samir,,Tower Hamlets,51.51930716184119,-0.05377044337616789,Private room,40,1,0,,,1,0
1014401,Luxury 2 bedroom in London,2541643,Sylvia,,Tower Hamlets,51.499135713878815,-0.019100453470703424,Entire home/apt,150,5,6,2014-10-13,0.21,1,244
6584940,1 bedroom flat in Stepney Green,34444776,Monika,,Tower Hamlets,51.51972895865333,-0.050258497780475066,Entire home/apt,64,2,3,2015-08-28,2.00,1,87
2842848,Comfortable Double Room by Canal,11795440,Carmen And Miguel,,Tower Hamlets,51.53092739669078,-0.044218614289269605,Private room,62,2,23,2015-08-14,1.42,1,313
6163528,Cute double bedroom in Shoreditch,2005375,Clarisse,,Tower Hamlets,51.53282129341254,-0.05937379881838933,Private room,55,1,0,,,1,103
5088677,Shoreditch/BethnalGreen double room,26288113,Samuel,,Tower Hamlets,51.527664190692846,-0.064461606709285,Private room,55,4,0,,,1,202
5824990,Double room for single use ,29954792,Octavian,,Tower Hamlets,51.51149622596242,-0.05959370997837824,Private room,33,7,2,2015-08-01,0.43,1,132
6852256,Stepney Apartment as seen in Vogue!,7064757,Matthew,,Tower Hamlets,51.519611470222976,-0.04784913278400951,Entire home/apt,195,1,0,,,1,53
5104087,Beautiful flat in East London!,194583,Rich,,Tower Hamlets,51.53444253294004,-0.03285983039299111,Entire home/apt,125,1,0,,,1,201
7649197,BRICK LANE CENTRAL LONDON,2823172,Sandy,,Tower Hamlets,51.52448272351231,-0.07198790979697227,Private room,100,1,0,,,4,326
6087109,The Glamour Cave,9925109,Emma,,Tower Hamlets,51.53061399271671,-0.03522878176619195,Private room,50,4,7,2015-07-19,2.69,1,306
1174411,"Bethnal Green, Period Mansion Block",6427701,Linda,,Tower Hamlets,51.53009169453222,-0.04989202111771238,Private room,48,2,55,2015-08-07,2.10,1,347
5740786,Cozy room in Commodore Street QM1,24194499,Juh,,Tower Hamlets,51.52223207059033,-0.03857698100537666,Private room,30,1,1,2015-06-23,0.41,43,365
7138177,Double room in East London,18162207,Elinor,,Tower Hamlets,51.52849368726338,-0.022110054364223062,Private room,27,1,1,2015-08-13,1,2,36
2343330,"DOWNTOWN! ZONE 1, WALK TO THE TUBE!",3221904,Kent,,Tower Hamlets,51.52105310112724,-0.07430188480757265,Entire home/apt,129,2,53,2015-08-29,3.06,1,351
4047270,cheap dormitory room in london,5065627,Ara,,Tower Hamlets,51.52191641391012,-0.056815589447926536,Shared room,15,1,19,2015-08-18,1.72,1,352
4876797,Shoreditch-City Luxury Pied a Terre,3718062,Jimmy,,Tower Hamlets,51.5240906314134,-0.07255454781052216,Entire home/apt,135,2,24,2015-08-16,3.27,1,308
2964728,2 bed flat in Shoreditch !,15127628,Lauren,,Tower Hamlets,51.525338971960956,-0.06652360023687108,Entire home/apt,100,2,8,2015-08-17,0.50,1,213
6973927,Lovely flat in Zone2 of London,28590982,Hengyan,,Tower Hamlets,51.50798386829472,0.0007911673876634648,Entire home/apt,92,2,1,2015-08-19,1,1,166
6522758,"Central London, Zone 2 Apartment",34112904,Mohammad,,Tower Hamlets,51.522357510283385,-0.043615602144479564,Entire home/apt,113,2,8,2015-09-01,3.48,2,315
7295693,Trendy East London flat w/parking,21809048,Matthew,,Tower Hamlets,51.532837699769175,-0.052716047545922004,Entire home/apt,97,1,1,2015-08-02,0.91,1,340
6116044,"Room 8,Double Bedroom on Brick Lane",24654905,Imran,,Tower Hamlets,51.524754537640284,-0.07060874899674102,Private room,55,2,2,2015-07-22,1.25,4,321
5549306,★CHARMING CENTRAL★ROOM _SLEEPS 4_c2,28609328,Oliveira,,Tower Hamlets,51.50727809472322,-0.06045178536585848,Private room,30,4,10,2015-08-17,2.27,54,327
5605232,Modern Double Room Central London,29058194,Desy,,Tower Hamlets,51.5247523336466,-0.07057007046068742,Private room,35,1,7,2015-08-07,1.35,1,151
1107424,Shoreditch 2 bed church flat,5086400,Nikki & Michelle,,Tower Hamlets,51.526526568908004,-0.06425181439833196,Entire home/apt,149,2,0,,,1,222
1369525,LONDON CITY CENTRE APARTMENT 1B,3766231,Oren,,Tower Hamlets,51.5208895069662,-0.07302018780012579,Entire home/apt,70,1,68,2015-08-29,2.67,1,304
7486467,Zone 2 Central Spot - Beach garden!,29293723,Mantas,,Tower Hamlets,51.51371735162179,-0.02646103439862003,Private room,51,1,4,2015-08-14,3.08,12,343
396695,a room off brick lane (2) london e1,1947980,Nurjahan Julie,,Tower Hamlets,51.52190819576832,-0.06910375584093191,Private room,30,3,57,2015-08-22,1.48,2,282
3101066,Lovely Flat - Heart of Shoreditch,6478047,Christian & Valeria,,Tower Hamlets,51.516673954643394,-0.07350886721436672,Entire home/apt,114,1,34,2015-08-18,2.34,7,324
6372314,Brick Lane 3 Bedroom Apt Sleeps 8,598895,Vincent & Alice,,Tower Hamlets,51.524663475626845,-0.07109500240099617,Entire home/apt,175,1,17,2015-08-17,5.73,29,306
5663638,ツ LOVELY ROOM ★★ SHOREDITCH ★★ ツ WW,28609328,Oliveira,,Tower Hamlets,51.52737547942557,-0.06896706141623997,Private room,30,4,8,2015-07-28,2.07,54,365
1858820,Bright room in trendy Shoreditch ,9698363,Mickey,,Tower Hamlets,51.52894858553461,-0.07502722026392501,Private room,35,1,2,2015-04-16,0.18,1,329
7730708,En-suite studio room East central,25054307,Zejing,,Tower Hamlets,51.52038642982587,-0.05171353718980753,Private room,28,3,4,2015-08-13,4,2,0
6333265,Bright Room in Loft Style Apartment,10671573,Anta & Stephan,,Tower Hamlets,51.52520833588531,-0.0568036883907461,Private room,60,1,13,2015-08-29,3.61,2,317
593813,"Very light, clean and independent",2932777,Kate,,Tower Hamlets,51.527281205896905,-0.06575065098224937,Entire home/apt,80,3,35,2015-02-01,0.93,1,263
7965217,Canary Wharf 2bd/2bth Amazing View,515022,Jessica & Máté,,Tower Hamlets,51.49928976272671,-0.026647998134172058,Entire home/apt,120,1,0,,,1,25
4901994,57.4  Double Twin room ZONE 2  ,13557337,David And Helen,,Tower Hamlets,51.528508701337316,-0.0584446801623342,Private room,30,1,11,2015-08-01,1.65,20,359
5612236,Bright Apartment near o2 Centre,9589660,Jacob & Lola,,Tower Hamlets,51.509788563815455,0.0009034524623343965,Entire home/apt,99,2,3,2015-07-30,1.45,4,309
2209088,Houseboat -canary wharf,11267970,Chris,,Tower Hamlets,51.50509774808705,-0.01058035822697466,Entire home/apt,200,3,56,2015-08-22,3.08,1,339
3257661,"Luxury 5 bd family house, E London",7539544,Jo,,Tower Hamlets,51.53594693600684,-0.05232524986310128,Entire home/apt,295,2,26,2015-08-26,1.97,1,169
450345,Affordable Rooms-Docklands- Sleeps4,2168606,John,,Tower Hamlets,51.5084417877359,-0.01132846121212582,Private room,30,1,86,2015-08-16,2.45,3,356
6722023,LARGE EN-SUITE NEAR CANARY WHARF,28509471,Nikoletta,,Tower Hamlets,51.513506808696974,-0.025010894525600545,Private room,43,2,0,,,1,322
7387830,BRAND NEW! STUNNING! LOCATION!!!!!!,11914144,Sam,,Tower Hamlets,51.529013136912596,-0.07211912847083628,Entire home/apt,120,1,1,2015-08-31,1,2,289
1897582,Large double room in Central London,1690357,Boroka,,Tower Hamlets,51.52984957577378,-0.04479074031303066,Private room,40,2,7,2014-10-09,0.33,2,46
4110987,Shoreditch Brick Lane Victorian 1BD,17358560,Jade,,Tower Hamlets,51.52447238855703,-0.06985647808874747,Entire home/apt,106,3,14,2015-08-11,1.37,1,185
910501,Spacious City Apartment,460190,Aurelien,,Tower Hamlets,51.53061215345432,-0.043461530605229795,Entire home/apt,110,5,53,2015-08-20,1.76,1,214
4826653,Spacious 2 Bedroom In Canary Wharf,2331446,Obi,,Tower Hamlets,51.51015995984398,-0.0016653848508798447,Entire home/apt,150,2,13,2015-08-08,2.18,4,349
2527201,King Size Room in Canary Wharf,12941696,Wai-Yee,,Tower Hamlets,51.50146792869241,-0.023020729880635037,Private room,75,1,5,2014-11-13,0.38,1,334
2605733,BIG BRIGHT DOUBLE ROOM,1708213,Nadia,,Tower Hamlets,51.50854431703054,-0.027297569510950043,Private room,35,1,3,2015-08-23,3,1,3
8042772,"COSY DOUBLE ROOM IN POPLAR,E14",33635038,London Quays,,Tower Hamlets,51.518566764258004,-0.012517430807237249,Private room,77,1,0,,,3,365
6011120,Amazing room in Whitechapel,2521406,Agnieszka-Zosia,,Tower Hamlets,51.51893230992648,-0.05472192115236303,Private room,53,1,13,2015-08-16,3.05,1,334
5617899,BEAUTIFUL ROOM_WAPPING_P5,24194499,Juh,,Tower Hamlets,51.507130914434924,-0.05763882505143286,Private room,30,1,5,2015-07-24,1.30,43,348
3406260,Simple cute room in GREAT location,14928866,Rochelle,,Tower Hamlets,51.517897406234574,-0.0366640628572712,Private room,35,1,16,2015-07-06,1.17,2,289
3072715,Cosy 1 bedroom flat  in the city,4326078,Damien,,Tower Hamlets,51.522600309338785,-0.07326929245645333,Entire home/apt,103,3,8,2015-08-01,0.55,1,342
5290009,Charming Victorian East London flat,27392599,Leila & Tom,,Tower Hamlets,51.52773763533998,-0.033299995405825324,Entire home/apt,98,3,6,2015-08-12,1.00,1,217
6385038,Bright & Sunny Brand New Shoreditch,11578306,Sarah,,Tower Hamlets,51.52835943209151,-0.07496855590906579,Entire home/apt,200,1,0,,,1,365
8097504,Huge room in Aldgate - female only,38670582,Jacopo,,Tower Hamlets,51.51348384077093,-0.06731872538222033,Private room,33,6,0,,,5,9
5235211,Spacious room by Victoria Park,13877898,Antoine,,Tower Hamlets,51.53426585872539,-0.03855874276912294,Private room,25,1,1,2015-08-18,1,1,26
6054098,2-bed central flat close to City,11716043,Rebecca,,Tower Hamlets,51.524002470237846,-0.028865650771565575,Entire home/apt,100,3,2,2015-08-20,1.87,1,112
3635794,Amazing Flat near Canary Wharf,4218453,Mustafa,,Tower Hamlets,51.5145870630282,-0.02706293757606854,Private room,57,3,9,2015-07-30,0.77,1,348
4094541,Beautiful Bright Victorian Flat ,21201846,Kate,,Tower Hamlets,51.5295663203583,-0.05021465669906496,Entire home/apt,175,2,9,2015-07-28,1.10,2,335
6459408,Happy Flat in London,33732458,Victoria,,Tower Hamlets,51.513731045441446,-0.024542907613887877,Entire home/apt,60,1,2,2015-07-25,1.33,1,85
6436095,"stunning view, spacious 2bed 2bath",33388274,Joyen,,Tower Hamlets,51.51036921824529,-0.03976156502364602,Entire home/apt,159,1,11,2015-08-23,3.24,3,105
7943440,Spacious Studio Central London,28375965,Robert,,Tower Hamlets,51.513073481067075,-0.07051998986396332,Entire home/apt,80,3,0,,,1,342
4011256,Modern bedroom at Canary Wharf,11487876,Alex,,Tower Hamlets,51.516327173897615,-0.022783251268388354,Private room,45,1,1,2015-06-29,0.45,2,350
3446609,Tower of London! 2 Bedroom Flat,17326071,Steve,,Tower Hamlets,51.50738483667516,-0.07636505907114505,Entire home/apt,155,2,37,2015-08-23,2.63,1,77
6578246,Modern one bedroom apartment in e3.,34412295,Nick,,Tower Hamlets,51.52646084388056,-0.01933403024277651,Entire home/apt,38,10,0,,,1,214
883027,"Double Room, Center of London! ",4630453,Mualla,,Tower Hamlets,51.510155529092195,-0.06931230177667844,Private room,59,3,17,2015-08-08,1.44,1,330
3701055, Double room Hoxton flower market ,426071,Annie,,Tower Hamlets,51.530447053989754,-0.07046539229787765,Private room,60,1,0,,,1,359
6119479,Beautiful Home with Garden Mile End,3228588,Aina,,Tower Hamlets,51.5265120793724,-0.03075793375195001,Entire home/apt,50,1,3,2015-08-03,0.90,1,255
7663492,Sleep up to 12 people ON BRICK LANE,4840329,Lorena & Ed,,Tower Hamlets,51.524172728185654,-0.07044852853712509,Entire home/apt,350,1,0,,,8,334
7445022,London Studio Flat,30716135,Dumisani,,Tower Hamlets,51.52200712321785,-0.023090391731774615,Entire home/apt,75,1,0,,,1,18
7642287,*1*AMAZING LOCATION**GOOD FLAT **,33422971,Simone,,Tower Hamlets,51.51375588215005,-0.06302637631067,Private room,35,1,0,,,3,365
2879290,"""Rien"" apartment, 2B, free wifi",922398,Petra,,Tower Hamlets,51.5153465203561,-0.05898525963505137,Entire home/apt,380,2,0,,,104,332
2792557,Amazing quirky flat in Towerbridge ,2006709,Opal,,Tower Hamlets,51.50797540938325,-0.06409547764762094,Private room,71,1,62,2015-08-13,3.84,2,334
6811366,Double room in Bow,35493752,Michael,,Tower Hamlets,51.52742770887885,-0.031575815387162295,Private room,30,2,0,,,1,47
3841130,Slick Studio With Free Parking,856974,Sol,,Tower Hamlets,51.515764689099946,-0.06386755385267016,Entire home/apt,124,3,29,2015-08-21,2.41,12,319
7511164,London Top Guest House-Basic Room,39009093,Leo,,Tower Hamlets,51.49855412827073,-0.013924758934745452,Private room,68,1,0,,,3,365
8111539,Spacious room close to Zone 1,23786391,Sabina,,Tower Hamlets,51.51424239686508,-0.044552535725921175,Private room,28,1,0,,,1,345
1243937,Cosy Studio with Kitchen & WC . A1,6780234,Tara,,Tower Hamlets,51.51799190875449,-0.05452606440563456,Entire home/apt,90,1,27,2015-08-30,2.76,11,322
4389648,★Redchurch St★Heart of Shoreditch★,10539582,Benjamin,,Tower Hamlets,51.52541136623134,-0.07540228437718205,Entire home/apt,150,4,24,2015-08-23,2.38,1,322
5765910,Large bedroom newly refurbished,19949425,Gianluca,,Tower Hamlets,51.52419265818536,-0.021196239076831026,Private room,20,5,0,,,1,64
5307134,New double bed in Whitechapel,3841767,Jun,,Tower Hamlets,51.51864667082824,-0.06388772648942086,Private room,39,2,5,2015-05-24,0.75,2,152
6738499,"Central London, Warehouse Apartment",34794944,Rebecca,,Tower Hamlets,51.5146047576136,-0.06709850915614911,Entire home/apt,100,2,6,2015-08-16,2.25,1,170
3199538,Modern Apartment Brick Lane (CST),12752711,Emran,,Tower Hamlets,51.52140841700111,-0.06294804906718528,Entire home/apt,80,2,51,2015-08-14,3.38,82,272
8104171,Bright Double room in Canary Wharf,35552688,Milo,,Tower Hamlets,51.49033791274399,-0.0043115802107330315,Private room,40,3,0,,,4,62
7142115,Luxury 2 Bed Lantern Court Aprt-III,54987,Arvi,,Tower Hamlets,51.49704207630152,-0.015862151838027014,Entire home/apt,200,3,0,,,2,361
4565142,Charming 2BD Modern flat - Zone 2,23576879,Munish,,Tower Hamlets,51.52005894058698,-0.015406246826261863,Entire home/apt,105,1,1,2015-01-04,0.12,1,269
6551630,2 bedroom flat on Brick Lane,25899606,Silvio,,Tower Hamlets,51.524074418131434,-0.07068371837970601,Entire home/apt,96,1,10,2015-07-27,3.30,4,307
6607282,Stylish 3 Bed Apartment Zone 1,21220311,Matt,,Tower Hamlets,51.5138001344206,-0.06361849345365796,Entire home/apt,140,4,0,,,1,70
5744698,Executive Oasis in City Centre,4840329,Lorena & Ed,,Tower Hamlets,51.512430864892266,-0.06900596528187905,Entire home/apt,99,1,27,2015-08-21,5.36,8,313
3647541,Luxury Apartment in E2 6PG,1584409,Julian,,Tower Hamlets,51.53026901924739,-0.06300229835390966,Entire home/apt,180,2,10,2014-10-17,0.76,1,365
8059476,Modern 1 bedroom flat near city,27992406,Katarina,,Tower Hamlets,51.51093177227309,-0.04770426118464268,Entire home/apt,65,10,0,,,1,37
1020613,"""Janice"" apartment, 2B, free wifi",922398,Petra,,Tower Hamlets,51.512070577726426,-0.0684626890887789,Entire home/apt,350,2,0,,,104,311
6929280,Cozy double room in Canary Wharf,8977222,Asim,,Tower Hamlets,51.50254068359391,-0.009638557747137528,Private room,40,1,0,,,1,167
2297693,Brick Lane Shoreditch Studio 16,598895,Vincent & Alice,,Tower Hamlets,51.52445857327745,-0.0710846722519019,Entire home/apt,78,1,76,2015-08-10,3.98,29,315
4493977,Bright Stunning Room in Shoreditch,2711218,Alessandro,,Tower Hamlets,51.525636010956006,-0.07503009585621585,Private room,60,2,24,2015-08-17,2.42,5,347
2986642,Charming Apartment in London-Zone 2,15228389,Robin,,Tower Hamlets,51.51233749879854,-0.03679468038057568,Entire home/apt,140,3,18,2015-07-12,1.30,2,285
6732605,Canal View - Private Room,35113597,Kingsley And Caitlin,,Tower Hamlets,51.518639219380546,-0.03702398732553701,Private room,55,2,6,2015-08-17,2.20,1,321
6105891,Clean En-Suite Double Room,9240658,Mary,,Tower Hamlets,51.51142462999306,-0.010582326003747677,Private room,39,2,17,2015-08-27,4.05,5,118
2143544,I Dbl Bedrm Flat V Light Stepney Gn,5430921,Georgiana,,Tower Hamlets,51.52551148911456,-0.048173745508370336,Entire home/apt,100,3,6,2015-08-31,2.43,2,32
6973301,Spacious Double Room in Whitechapel,20422553,Kamal,,Tower Hamlets,51.51762528972017,-0.05261553967534357,Private room,32,1,2,2015-08-03,1.71,12,71
7225127,Lovely Modern Flat in Central!,9592491,Nicole,,Tower Hamlets,51.51605443571344,-0.0463492290788429,Entire home/apt,110,3,0,,,17,365
5585462,Lovely room in East London,7667095,Charlotte,,Tower Hamlets,51.530532952232726,-0.05892254465450744,Private room,35,4,1,2015-08-01,0.88,1,309
6980206,Rare 1/bed,3908360,Phil,,Tower Hamlets,51.52515037697783,-0.07597326205102879,Entire home/apt,180,1,0,,,1,365
3441230,2Bed Apt 7min to Liverpool Street ,13687005,Stephen,,Tower Hamlets,51.51989522765738,-0.07121498469569859,Entire home/apt,260,2,1,2014-10-31,0.10,40,361
6371863,Bricklane Shoreditch Studio 25,598895,Vincent & Alice,,Tower Hamlets,51.52488624322667,-0.07259768694497772,Entire home/apt,93,1,10,2015-08-14,3.41,29,314
7897637,Lovely Flat next to Tower of London,2492065,Corrado,,Tower Hamlets,51.51277469321229,-0.0683062035361264,Entire home/apt,118,4,0,,,1,338
6115112,Bohemian Loft Nr Shoreditch/BrickLn,18048464,Ben,,Tower Hamlets,51.51740186609361,-0.06501033295159755,Private room,45,2,1,2015-05-23,0.29,1,119
6973008,"Great 2 bed flat in East London,Bow",10696040,Cath,,Tower Hamlets,51.5262872547212,-0.01784625864807342,Entire home/apt,55,7,1,2015-08-29,1,2,59
6240740,Large comfortable garden-view room,5069194,Hanns,,Tower Hamlets,51.51122113549888,-0.046374298816372776,Private room,35,1,1,2015-08-10,1,1,365
5268092,Well located London flat,1598360,Omar,,Tower Hamlets,51.52430860939753,-0.06007096608422183,Shared room,28,1,2,2015-08-22,2,2,125
4030920,1st floor LargeRed studio Apartment,15816781,Anveer,,Tower Hamlets,51.51512392740955,-0.06036479182298845,Entire home/apt,85,2,8,2015-08-19,0.69,17,349
8146663,Luxury one double bedroom apartment,42979426,Wais,,Tower Hamlets,51.53475794952866,-0.022944983977589282,Entire home/apt,99,1,0,,,2,365
4869864,Double Room in a quite Modern Flat ,6536185,Deci'S,,Tower Hamlets,51.53043422131021,-0.026413432668118474,Private room,69,3,0,,,1,229
7766440,Charming Flat/Studio with Garden,16145468,Marcela,,Tower Hamlets,51.51846774189516,-0.05523605515749429,Entire home/apt,110,1,0,,,1,365
4864425,Wonderful Room near Bricklane,25021686,Lodewijk,,Tower Hamlets,51.52751687214436,-0.06592256298079367,Private room,50,2,3,2015-06-12,0.60,1,200
5328558,16_1_Single/Twin/Bunk Zone 2 Comfy,1365824,Jenny,,Tower Hamlets,51.487788302717604,-0.014524126925404708,Private room,40,1,2,2015-07-12,0.54,8,365
1396156,FANTASTIC DOUBLE ROOM IN SHOREDITCH,4212488,Walber,,Tower Hamlets,51.52045297473033,-0.07099563830199448,Private room,55,2,6,2015-07-13,1.67,2,365
8146363,"Large, Sunny 2BR in Tower Hill",6838073,Dhruv,,Tower Hamlets,51.50608256600807,-0.06309427856753733,Entire home/apt,80,3,0,,,1,20
1654777,Classy Dockland West 2 Bed Apts-II,54987,Arvi,,Tower Hamlets,51.50091712583744,-0.016462714696668424,Entire home/apt,169,14,1,2015-01-04,0.12,2,365
5996469,The East End Loft Apartment,15738541,Huw,,Tower Hamlets,51.526220271853546,-0.0597613555591448,Entire home/apt,89,1,6,2015-08-31,2.61,1,343
2195342,Central London 10 Mins by Tube,452088,Ramzan,,Tower Hamlets,51.49912043326853,-0.02239478957956321,Entire home/apt,85,3,37,2015-07-11,2.17,2,332
6633567,DoubleRoom-Bow Road Station-Zone2,29528691,Luca,,Tower Hamlets,51.52813197292406,-0.025611275314693933,Private room,39,2,0,,,1,362
4669524,Cosy dbl bedroom in friendly house,12736250,Marie,,Tower Hamlets,51.49504031580363,-0.006729226307569177,Private room,35,2,3,2015-02-01,0.36,2,304
7159884,Large Ensuite Room in Artist's Loft,2771991,Martin,,Tower Hamlets,51.51874306791416,-0.0736218200472262,Private room,77,1,7,2015-08-25,4.20,3,106
7050619,Stylish 1bed Apartment Canary Wharf,16498200,Kei,,Tower Hamlets,51.50943430856507,-0.002843104468500756,Entire home/apt,88,3,1,2015-07-08,0.52,1,0
7169401,Modern flat in the heart of East!,3234685,Lenny,,Tower Hamlets,51.53398076600444,-0.059177484680940154,Entire home/apt,95,2,0,,,1,365
4449852,South Quay 2 Bed Apartment-I,54987,Arvi,,Tower Hamlets,51.500572757289056,-0.01730949750116025,Entire home/apt,160,14,0,,,2,365
7687734,Bright Room in Bethnal Green E2 0HT,38999415,Alexandre,,Tower Hamlets,51.52871334711159,-0.05312419528629966,Private room,35,1,1,2015-08-10,1,2,365
7354650,Regents Canal with stunning views,26679021,Jane,,Tower Hamlets,51.52872618159224,-0.04188694507104109,Private room,50,1,2,2015-07-21,1.25,1,244
3684620,Quiet room in Shoreditch/Brick Lane,1591664,Boris,,Tower Hamlets,51.525389683628795,-0.07305708824286707,Private room,59,3,23,2015-07-18,1.77,13,343
6848147,Large double room Aldgate East,19921656,Maxence,,Tower Hamlets,51.51744256163827,-0.06459907678550206,Private room,50,1,0,,,1,53
538600,Nice dblroom penthouse Spitalfields,2126819,Manfredi,,Tower Hamlets,51.52250996740105,-0.07411539501197374,Private room,70,1,1,2014-06-20,0.07,2,365
7175781,Amazing 1 bed flat - New build!,29724708,Sarah,,Tower Hamlets,51.50623584130224,-0.05850363541341137,Entire home/apt,100,1,2,2015-08-31,2,1,51
3495414,Modern 2 bed 2 bath apartment,5450939,Beth,,Tower Hamlets,51.53136628835399,-0.0216525097114828,Entire home/apt,105,1,3,2014-08-22,0.22,1,0
7375510,Luxury 2+1 room in a new apartment,13642479,Pierre-Pascal,,Tower Hamlets,51.514527893761404,-0.020889144807966956,Private room,44,3,1,2015-07-27,0.77,3,365
1846133,DBL ROOM- CLOSE TO EVERYTHING,9541782,Lyana,,Tower Hamlets,51.53124518613396,-0.029811785602209057,Private room,35,1,1,2014-08-03,0.08,1,356
2840036,Luxury Avant-Garde 2 Bed Aprts-I,54987,Arvi,,Tower Hamlets,51.524659092717016,-0.07541679848257955,Entire home/apt,189,5,4,2015-07-29,0.29,2,358
4807461,5 STAR 1bdr Shoreditch  great view,7731741,Cristian,,Tower Hamlets,51.52413842835738,-0.07197952178286925,Entire home/apt,149,7,2,2015-08-12,1.76,1,335
